name,brand,descrizione,categoria,image_url
"Decespugliatore 36V, Taglio 28-33cm",ryobi,Diametro di taglio regolabile 28 o 33cm per massimizzare l'autonomia o la performance Velocità regolabile tramite grilletto Impugnatura ergonomica per un estremo confort anche in uso prolungato,giardinaggio,/images/ryobi_prodotti/Decespugliatore36VTaglio28-33cm.webp
"Decespugliatore Brushless 36V, Taglio 28-33cm",ryobi,Motore Brushless che garantisce prestazioni similari alle macchine a scoppio Selettore a 2 velocità per un estremo controllo di potenza ed autonomia Filo doppio 2.0mm per un taglio potente Compatibile con tutti gli accessori Expand-it,giardinaggio,/images/ryobi_prodotti/DecespugliatoreBrushless36VTaglio28-33cm.webp
Tagliasiepi 500W,ryobi,Potente motore 500W Lama 50cm doppia azione con affilatura al diamante per grandi performance di taglio Taglia rami fino a 22mm di diametro,giardinaggio,/images/ryobi_prodotti/Tagliasiepi500W.webp
Tosaerba 1300W,ryobi,Diametro di taglio di 33cm Pettini erba laterali EasyEdge™ per tagliare fino ai bordi dei muri Regolazione centralizzata dell'altezza di taglio a 5 posizioni: 20-60mm 2 funzioni in 1: insacchettamento e mulching,giardinaggio,/images/ryobi_prodotti/Tosaerba1300W.webp
Soffiatore con turbina jet 18V (1x 4.0Ah),ryobi,Il soffiatore con turbina jet 18V offre una potenza impressionante che può essere facilmente controllata con il suo grilletto a velocità variabile Tubo smontabile per occupare pochissimo spazio quando non in uso Design leggero con impugnatura ergonomica per il massimo comfort durante l'uso,giardinaggio,/images/ryobi_prodotti/Soffiatoreconturbinajet18V1x40Ah.webp
Tagliasiepi 550W,ryobi,Potente motore 550W Lama 55cm doppia azione con affilatura al diamante per grandi performance di taglio Taglia rami fino a 26mm di diametro,giardinaggio,/images/ryobi_prodotti/Tagliasiepi550W.webp
RY36BLB-0,ryobi,"Il soffiatore Ryobi MAX POWER offre una potenza impressionante che può essere facilmente controllata con il grilletto a velocità variabile. Nuova impugnatura, dal design ben bilanciato, per un comfort ottimale durante l'uso prolungato. Il soffiatore è dotato di gancio ,per appenderlo, e ugello rimovibile così da ridurre al minimo l'ingombro una volta che deve essere riposto.",giardinaggio,/images/ryobi_prodotti/RY36BLB-0.webp
"Tagliasiepi 18V (1x 2.0Ah), Lama 45cm",ryobi,Lama affilata al diamante 45cm In grado di tagliare rami fino a 18mm di diametro Peso di soli 2kg (senza batteria) Impugnatura anteriore studiata per effettuare tagli ad ogni angolazione con il massimo comfort,giardinaggio,/images/ryobi_prodotti/Tagliasiepi18V1x20AhLama45cm.webp
Tosaerba 1500W,ryobi,Diametro di taglio di 36cm Pettini erba laterali EasyEdge™ per tagliare fino ai bordi dei muri Regolazione centralizzata dell'altezza di taglio a 5 posizioni 20-70mm con griglia in metallo,giardinaggio,/images/ryobi_prodotti/Tosaerba1500W.webp
RY18BLCXA-0,ryobi,"Il soffiatore più leggero e compatto del brand Ryobi Il soffiatore compatto 18V offre una potenza impressionante che può essere facilmente controllata grazie al grilletto a velocità variabile e il blocco dell'impostazione della velocità Lunghezza completamente personalizzabile per adattarsi a vari usi, arricchita dall'inclusione di due diversi ugelli con terminale gommato.",giardinaggio,/images/ryobi_prodotti/RY18BLCXA-0.webp
Tagliasiepi 600W,ryobi,Potente motore 600W Lama 60cm doppia azione con affilatura al diamante per grandi performance di taglio Taglia rami fino a 28mm di diametro,giardinaggio,/images/ryobi_prodotti/Tagliasiepi600W.webp
Tagliasiepi 800W,ryobi,Potente motore 800W Lama 65cm doppia azione taglio laser con affilatura al diamante per grandi performance di taglio Taglia rami fino a 34mm di diametro,giardinaggio,/images/ryobi_prodotti/Tagliasiepi800W.webp
"Tagliasiepi 18V, lama 40cm",ryobi,"Il tagliasiepi RY18HT40A è il più leggero e compatto della gamma Ryobi, per un'esperienza di taglio semplice e confortevole Lama 40cm e capacità di taglio 16mm, perfetta per la manutenzione delle siepi Lama di elevata qualità affilata al diamante per tagli precisi",giardinaggio,/images/ryobi_prodotti/Tagliasiepi18Vlama40cm.webp
"Elettrosega brushless 36V, barra 50 cm",ryobi,"Barra e catena da 50 cm per tagliare e abbattere alberi e tronchi di grande dimensione Il potente motore brushless offre una rapida velocità della catena di 18,5 m/s Lubrificazione automatica di barra e catena",giardinaggio,/images/ryobi_prodotti/Elettrosegabrushless36Vbarra50cm.webp
Tagliabordi 350W,ryobi,Leggero e potente motore 350W Diametro di taglio di 25cm Tecnologia EasyEdge™ che garantisce un semplice passaggio dalla modalità tagliabordi a rifilabordi,giardinaggio,/images/ryobi_prodotti/Tagliabordi350W.webp
"Elettrosega compatta top handle brushless 36V MAX POWER, barra 30 cm",ryobi,"Il motore brushless fornisce estrema potenza offrendo una elevata velocità della catena di 22,5 m/s e offre una maggiore autonomia Il design compatto e leggero rende questo strumento facile da manovrare, ideale per diverse posizioni di taglio Gancio integrato per il collegamento a un'imbracatura ideale per il trasporto o lo stoccaggio",giardinaggio,/images/ryobi_prodotti/Elettrosegacompattatophandlebrushless36VMAXPOWERbarra30cm.webp
Tosaerba 1800W,ryobi,Diametro di taglio di 40cm Pettini erba laterali EasyEdge™ per tagliare fino ai bordi dei muri Regolazione centralizzata dell'altezza di taglio a 5 posizioni 20-70mm con griglia in metallo,giardinaggio,/images/ryobi_prodotti/Tosaerba1800W.webp
"Tagliasiepi 18V, Lama 55cm",ryobi,"La nuova impugnatura in linea, progettata per un'ergonomia avanzata, combina comfort, design compatto e maneggevolezza per ottenere un prodotto perfettamente bilanciato Design leggero per un miglior comfort anche in uso prolungato La lama da 55 cm con massima capacità di taglio di 24 mm fornisce una potenza sufficiente per affrontare al meglio anche siepi di grandi dimensioni",giardinaggio,/images/ryobi_prodotti/Tagliasiepi18VLama55cm.webp
Tagliabordi 400W,ryobi,Leggero e potente motore 400W Diametro di taglio di 25cm Asta telescopica in metallo ed impugnatura anteriore regolabile per un facile utilizzo per tutte le altezze,giardinaggio,/images/ryobi_prodotti/Tagliabordi400W.webp
"Tagliasiepi 18V, Lama 50cm",ryobi,"La nuova impugnatura in linea, progettata per un'ergonomia avanzata, combina comfort, design compatto e maneggevolezza per ottenere un prodotto perfettamente bilanciato Design leggero per un miglior comfort anche in uso prolungato La lama da 50 cm con massima capacità di taglio di 24 mm fornisce una potenza sufficiente per affrontare al meglio anche siepi di grandi dimensioni",giardinaggio,/images/ryobi_prodotti/Tagliasiepi18VLama50cm.webp
Tagliabordi 500W,ryobi,Leggero e potente motore 500W Diametro di taglio 27cm Asta telescopica in metallo ed impugnatura anteriore regolabile per un facile utilizzo per tutte le altezze,giardinaggio,/images/ryobi_prodotti/Tagliabordi500W.webp
"Tagliasiepi 18V, Lama 45cm",ryobi,"La nuova impugnatura in linea, progettata per un'ergonomia avanzata, combina comfort, design compatto e maneggevolezza per ottenere un prodotto perfettamente bilanciato Design leggero per un miglior comfort anche in uso prolungato La lama da 45 cm con massima capacità di taglio di 22 mm fornisce una potenza sufficiente per affrontare al meglio anche siepi di grandi dimensioni",giardinaggio,/images/ryobi_prodotti/Tagliasiepi18VLama45cm.webp
Tagliabordi 600W,ryobi,Leggero e potente motore 600W Diametro di taglio 30cm Asta telescopica in metallo ed impugnatura anteriore regolabile per un facile utilizzo per tutte le altezze,giardinaggio,/images/ryobi_prodotti/Tagliabordi600W.webp
Tagliabordi 290W,ryobi,Leggero e potente motore 290W Capacità di taglio di 25cm Rapido passaggio dalla modalità tagliabordi a rifilabordi Impugnatura ergonomica,giardinaggio,/images/ryobi_prodotti/Tagliabordi290W.webp
"Tosaerba 36V (1x 5.0Ah), Taglio 40cm",ryobi,"Motore 36V a coppia elevata che offre prestazioni eccellenti anche in condizioni gravose Piatto di taglio ottimizzato con lama in metallo da 40 cm per eccellenti prestazioni di taglio, pacciamatura e insacchettamento Regolazione dell'altezza di taglio cetralizzata a 5 posizioni da 20 a 70 mm",giardinaggio,/images/ryobi_prodotti/Tosaerba36V1x50AhTaglio40cm.webp
"Tosaerba con Movenza Assistita 36V (1x 5.0Ah), Taglio 40cm",ryobi,"Motore 36V a coppia elevata che offre prestazioni eccellenti anche in condizioni gravose Piatto di taglio ottimizzato con lama in metallo da 40 cm per eccellenti prestazioni di taglio, pacciamatura e insacchettamento Regolazione dell'altezza di taglio cetralizzata a 5 posizioni da 20 a 70 mm",giardinaggio,/images/ryobi_prodotti/TosaerbaconMovenzaAssistita36V1x50AhTaglio40cm.webp
"Tosaerba Brushless con Movenza Assistita 36V (1x 5.0Ah), Taglio 46cm",ryobi,Motore 36V brushless a coppia elevata che offre prestazioni eccellenti anche in condizioni gravose Diametro di taglio di 46 cm per un taglio rapido e poter effettuare il mulching anche in presenza di prati estesi Regolazione dell'altezza di taglio cetralizzata a 5 posizioni da 20 a 70 mm,giardinaggio,/images/ryobi_prodotti/TosaerbaBrushlessconMovenzaAssistita36V1x50AhTaglio46cm.webp
RY18LT33B-0,ryobi, ,giardinaggio,/images/ryobi_prodotti/RY18LT33B-0.webp
Decespugliatore Brushless 36V 40 cm,ryobi,"L'ampia capacità di taglio da 40 cm consente di coprire aree estese con un sola passata, consentendo di svolgere il lavoro in modo rapido ed efficiente Il potente motore brushless da 36V ti consente di affrontare facilmente erba alta e fitta, rendendo il lavoro leggero anche in condizioni difficili Il doppio filo da 2,4 mm è ultra resistente, il che significa che può tagliare la vegetazione più spessa senza rompersi",giardinaggio,/images/ryobi_prodotti/DecespugliatoreBrushless36V40cm.webp
"Tosaerba 18V, Taglio 37cm",ryobi,Diametro di taglio di 37cm Regolazione centralizzata dell'altezza di taglio con griglia in metallo a 6 posizioni: 20-70mm Pettini erba laterali EasyEdge per tagliare fino ai bordi dei muri,giardinaggio,/images/ryobi_prodotti/Tosaerba18VTaglio37cm.webp
Rasaerba 3-in-1 18V 30cm,ryobi,"Strumento perfetto per la manutenzione di prati di piccole dimensioni Il design 3 in 1 ti consente di avere un tagliaerba, tagliabordi e rifilabordi tutto con un unico strumento compatto Il diametro di taglio di 30 cm facilita tutte le attività in giardini di piccole dimensioni",giardinaggio,/images/ryobi_prodotti/Rasaerba3-in-118V30cm.webp
Tosaerba Ibrido 36V (2x 18V 5.0Ah),ryobi,Doppia alimentazione (2 batterie 18V ONE+ o filo) per non restare mai senza energia! Diametro di taglio di 37cm Regolazione centralizzata dell'altezza di taglio con griglia in metallo a 6 posizioni: 20-70mm,giardinaggio,/images/ryobi_prodotti/TosaerbaIbrido36V2x18V50Ah.webp
"Tosaerba Brushless 18V (1x 5.0Ah), Taglio 37cm",ryobi,Diametro di taglio di 37cm Motore brushless ad elevate prestazioni in grado di ottimizzare potenza ed autonomia Regolazione centralizzata dell'altezza di taglio con griglia in metallo a 6 posizioni: 20-70mm,giardinaggio,/images/ryobi_prodotti/TosaerbaBrushless18V1x50AhTaglio37cm.webp
Tagliaerba Brushless 18V ONE+™ 40 cm,ryobi,,giardinaggio,/images/ryobi_prodotti/TagliaerbaBrushless18VONE40cm.webp
"Rasaerba 18V ONE+ Brushless, taglio 46 cm",ryobi,,giardinaggio,/images/ryobi_prodotti/Rasaerba18VONEBrushlesstaglio46cm.webp
"Tosaerba solo Mulching 36V (1x 4.0Ah), Taglio 46cm",ryobi,2-in-1: offre la possibilità di mulching o espulsione laterale La pacciamatura (mulching) migliora la salute del prato poiché i residui vengono lasciati depositare sul prato così da fungere come fertilizzante naturale Compatto e leggero per una facile manovrabilità ed occupare il minimo spazio quando riposto,giardinaggio,/images/ryobi_prodotti/TosaerbasoloMulching36V1x40AhTaglio46cm.webp
"Tosaerba solo Mulching Brushless 36V (1x 4.0Ah), Taglio 51cm",ryobi,"Larghezza di taglio di 51 cm, perfetto per giardini di grandi dimensioni Motore senza spazzole per performance paragonabili alle macchine a scoppio Impugnatura telescopica Regolazione dell'altezza centralizzata a 5 posizioni",giardinaggio,/images/ryobi_prodotti/TosaerbasoloMulchingBrushless36V1x40AhTaglio51cm.webp
Trattorino Rider 48V 96cm,ryobi,"Fino a 2 ore e mezza di autonomia, abbastanza per rasare fino a 10.000m2 con una sola carica Piatto di taglio 96cm a doppia lama, perfetto per rasare grandi aree rapidamente Alimentato da 3 motori brushless per un'ottima prestazione di taglio",giardinaggio,/images/ryobi_prodotti/TrattorinoRider48V96cm.webp
Cooler 18V,ryobi,"Il refrigeratore alimentato a batteria 18V di Ryobi è la soluzione perfetta per mantenere freschi cibi e bevande all'aperto Capacità di 23 litri, ovvero può contenere comodamente fino a 33 lattine da 375 ml In grado di raggiungere e mantenere qualsiasi temperatura da 20°C fino a -20°C, il che significa che il frigorifero può essere utilizzato anche come congelatore",giardinaggio,/images/ryobi_prodotti/Cooler18V.webp
"Potatore Estensibile 36V, Barra 25 cm",ryobi,"Il potatore ad asta 36V MAX POWER con barra da 25 cm è perfetto per potare alberi da frutto e rimuovere rami morti o danneggiati Elevate prestazioni grazie alla velocità della catena di 5,0 m/s per un taglio efficiente La lunghezza totale del prodotto di 2,9 metri (con prolunga inclusa) elimina la necessità e il rischio di utilizzare una scala",giardinaggio,/images/ryobi_prodotti/PotatoreEstensibile36VBarra25cm.webp
Trattorino Rider 48V 76cm,ryobi,"Fino a 1 ora di autonomia, abbastanza per rasare fino a 4.000m2 con una sola carica Piatto di taglio 76cm a doppia lama, perfetto per rasare grandi aree rapidamente Alimentato da 3 motori brushless per un'ottima prestazione di taglio",giardinaggio,/images/ryobi_prodotti/TrattorinoRider48V76cm.webp
Elettrozappa Brushless 36V,ryobi,La motozappa a batteria 36V MAX POWER di RYOBI consente la lavorazione di terreni difficili e la gestione di ampie aree per la coltivazione di piante Il motore Brushless consente alle frese di lavorare anche sui terreni più difficili La larghezza (28-40 cm) e la profondità (fino a 20 cm) di lavorazione regolabili consentono varie attività e un unico strumento che soddisfa tutte le esigenze,giardinaggio,/images/ryobi_prodotti/ElettrozappaBrushless36V.webp
Tagliasiepi Estensibile 36V,ryobi,Taglia facilmente le siepi alte con il potente tagliasiepi estensibile MAX POWER Lame rettificate al diamante da 50 cm per un taglio pulito Taglia anche rami grandi e spessi con diametro fino a 22 mm,giardinaggio,/images/ryobi_prodotti/TagliasiepiEstensibile36V.webp
Trattorino Rasaerba Brushless 72V 107cm,ryobi,"Motori brushless, elettronica avanzata e tecnologia al litio ad alta potenza si combinano per offrire prestazioni superiori Taglia fino a 6.000 m² grazie a 3 motori brushless e 2 batterie agli ioni di litio da 72V 10Ah Il tempo di ricarica super veloce di 1,5 ore e le batterie intercambiabili azzerano il tempo di inattività",giardinaggio,/images/ryobi_prodotti/TrattorinoRasaerbaBrushless72V107cm.webp
Elettrozappa Compatta 18V,ryobi,Elettrozappa compatta perfetta per rimuovere le erbacce e smuovere il terreno di aiuole o piccoli orti Design compatto che la rende in grado di rimuovere le erbacce anche in aree coltivate dove c'è poco spazio Smuove il terreno duro per consentire all'acqua e ai nutrienti di raggiungere le radici delle piante,giardinaggio,/images/ryobi_prodotti/ElettrozappaCompatta18V.webp
Soffiatore Spalleggiato Brushless WHISPER™ 36V,ryobi,"Il motore brushless ad alte prestazioni e il design efficiente della ventola offrono le massime prestazioni Due porte batteria attive, con funzionamento sequenziale per una maggiore autonomia Il cruise control permette all'utente di poter impostare e mantenere la velocità desiderata",giardinaggio,/images/ryobi_prodotti/SoffiatoreSpalleggiatoBrushlessWHISPER36V.webp
